product_id,retailer_company,store_location,retailer_type,business_strategy,region,minimum_safe_price,supply_risk,optimal_price,elasticity,inventory_pressure,urgency_score,market_pressure,competitive_gap,retailer_type_encoded,business_strategy_encoded,region_encoded,event_score,target_E1_weight,target_E2_weight,target_E3_weight,target_E4_weight
SKU_1032,JioMart,Bengaluru,premium,margin_first,urban,32.56,0.254,49.01,-0.24850054,0.01,0.001,0.868,-2.2367792,2.0,2.0,0.0,0.0,0.29538476,0.12324602,0.19198091,0.3893883
SKU_1032,JioMart,Bengaluru,standard,margin_first,rural,32.56,0.254,49.01,-0.24850054,0.01,0.001,0.868,0.99,1.0,2.0,2.0,0.0,0.3221352,0.13440734,0.14959052,0.39386693
SKU_1081,Spencer's,Ahmedabad,discount,volume_first,urban,51.02,0.9049929,84.708,-0.22986525,0.039,0.024,0.697,-1.39,0.0,0.0,0.0,0.0,0.29569694,0.20976557,0.113533854,0.38100365
SKU_1081,Spencer's,Ahmedabad,standard,balanced,suburban,51.02,0.174,84.708,-0.22986525,-1.0,1.0,0.697,-1.39,1.0,1.0,1.0,0.0,0.16423783,0.14420944,0.34337276,0.34817997
SKU_1081,Spencer's,Ahmedabad,premium,margin_first,urban,51.02,0.174,84.708,-0.22986525,0.039,0.024,0.697,2.122643,2.0,2.0,0.0,0.0,0.29211202,0.12749471,0.20354645,0.37684682
SKU_1081,Spencer's,Ahmedabad,standard,margin_first,rural,51.02,0.174,84.708,-0.22986525,0.039,0.024,0.697,-1.39,1.0,2.0,2.0,0.0,0.30982667,0.13522641,0.15524687,0.39970005
SKU_1047,Star Bazaar,Mumbai,discount,volume_first,urban,56.36,0.98859316,104.013,-0.17519893,-0.016,0.0,0.604,1.87,0.0,0.0,0.0,0.0,0.3100633,0.20827468,0.11137209,0.37028992
SKU_1047,Star Bazaar,Mumbai,standard,balanced,suburban,56.36,0.082,104.013,-0.17519893,1.0,1.0,0.604,1.87,1.0,1.0,1.0,0.0,0.1525101,0.14639214,0.35569274,0.345405
SKU_1047,Star Bazaar,Mumbai,premium,margin_first,urban,56.36,0.082,104.013,-0.17519893,-0.016,0.0,0.604,-2.2175884,2.0,2.0,0.0,0.0,0.28537875,0.12967528,0.20865378,0.3762922
SKU_1047,Star Bazaar,Mumbai,standard,margin_first,rural,56.36,0.082,104.013,-0.17519893,-0.016,0.0,0.604,1.87,1.0,2.0,2.0,0.0,0.30347025,0.137896,0.15848665,0.4001471
SKU_1045,Blinkit,Ahmedabad,discount,volume_first,urban,37.67,0.9878929,70.005,-0.18173592,-0.72,1.0,0.537,1.17,0.0,0.0,0.0,0.0,0.28392258,0.19104946,0.20403698,0.32099098
SKU_1045,Blinkit,Ahmedabad,standard,balanced,suburban,37.67,0.061,70.005,-0.18173592,1.0,1.0,0.537,1.17,1.0,1.0,1.0,0.0,0.15277652,0.15098813,0.36596552,0.3302698
SKU_1045,Blinkit,Ahmedabad,premium,margin_first,urban,37.67,0.061,70.005,-0.18173592,-0.72,1.0,0.537,2.2295132,2.0,2.0,0.0,0.0,0.24799755,0.11479053,0.31568587,0.32152605
SKU_1045,Blinkit,Ahmedabad,standard,margin_first,rural,37.67,0.061,70.005,-0.18173592,-0.72,1.0,0.537,1.17,1.0,2.0,2.0,0.0,0.2653813,0.12283694,0.28151193,0.3302698
SKU_1041,Reliance Retail,Kolkata,discount,volume_first,urban,18.24,0.9626938,31.057,-0.2163692,0.007,0.002,0.852,1.83,0.0,0.0,0.0,0.0,0.29677662,0.20375904,0.10822231,0.39124203
SKU_1041,Reliance Retail,Kolkata,standard,balanced,suburban,18.24,0.254,31.057,-0.2163692,-1.0,1.0,0.852,1.83,1.0,1.0,1.0,0.0,0.17236847,0.13815768,0.33059752,0.35887632
SKU_1041,Reliance Retail,Kolkata,premium,margin_first,urban,18.24,0.254,31.057,-0.2163692,0.007,0.002,0.852,-1.6443233,2.0,2.0,0.0,0.0,0.29664707,0.12200397,0.19293894,0.38841003
SKU_1041,Reliance Retail,Kolkata,standard,margin_first,rural,18.24,0.254,31.057,-0.2163692,0.007,0.002,0.852,1.83,1.0,2.0,2.0,0.0,0.31392777,0.12911113,0.14592485,0.41103625
SKU_1071,Spencer's,Chennai,discount,volume_first,urban,79.71,0.96397233,139.555,-0.27252156,-0.643,1.0,0.598,1.74,0.0,0.0,0.0,0.0,0.27561292,0.19135687,0.20047773,0.33255246
SKU_1071,Spencer's,Chennai,standard,balanced,suburban,79.71,0.272,139.555,-0.27252156,-1.0,1.0,0.598,1.74,1.0,1.0,1.0,0.0,0.18150727,0.14578007,0.3417721,0.33094054
SKU_1071,Spencer's,Chennai,premium,margin_first,urban,79.71,0.272,139.555,-0.27252156,-0.643,1.0,0.598,-1.9072711,2.0,2.0,0.0,0.0,0.27234778,0.11352095,0.29972243,0.31440884
SKU_1071,Spencer's,Chennai,standard,margin_first,rural,79.71,0.272,139.555,-0.27252156,-0.643,1.0,0.598,1.74,1.0,2.0,2.0,0.0,0.2866679,0.119489916,0.2629016,0.33094054
SKU_1058,Blinkit,Kolkata,discount,volume_first,urban,16.66,0.8922528,25.87,-0.175103,-0.039,0.0,0.644,-0.06,0.0,0.0,0.0,0.0,0.32592955,0.23007411,0.12303157,0.32096475
SKU_1058,Blinkit,Kolkata,standard,balanced,suburban,16.66,0.162,25.87,-0.175103,1.0,1.0,0.644,-0.06,1.0,1.0,1.0,0.0,0.18295044,0.15957329,0.38773325,0.26974303
SKU_1058,Blinkit,Kolkata,premium,margin_first,urban,16.66,0.162,25.87,-0.175103,-0.039,0.0,0.644,-2.2791774,2.0,2.0,0.0,0.0,0.29503724,0.12665017,0.20379521,0.37451738
SKU_1058,Blinkit,Kolkata,standard,margin_first,rural,16.66,0.162,25.87,-0.175103,-0.039,0.0,0.644,-0.06,1.0,2.0,2.0,0.0,0.35522738,0.15248789,0.17526513,0.31701958
SKU_1073,DMart,Ahmedabad,discount,volume_first,urban,46.01,0.9313546,89.843,-0.3212109,-0.381,0.0,0.529,-2.68,0.0,0.0,0.0,0.0,0.30493304,0.21748562,0.112775415,0.3648059
SKU_1073,DMart,Ahmedabad,standard,balanced,suburban,46.01,0.122,89.843,-0.3212109,1.0,1.0,0.529,-2.68,1.0,1.0,1.0,0.0,0.1596382,0.15386847,0.35450915,0.3319842
SKU_1073,DMart,Ahmedabad,premium,margin_first,urban,46.01,0.122,89.843,-0.3212109,-0.381,0.0,0.529,2.3481717,2.0,2.0,0.0,0.0,0.29266042,0.13787834,0.2078976,0.36156362
SKU_1073,DMart,Ahmedabad,standard,margin_first,rural,46.01,0.122,89.843,-0.3212109,-0.381,0.0,0.529,-2.68,1.0,2.0,2.0,0.0,0.31114206,0.1465854,0.15787601,0.38439652
SKU_1098,JioMart,Chennai,discount,volume_first,urban,311.24,0.90967923,527.631,-0.27780387,-0.573,0.0,0.585,6.0,0.0,0.0,0.0,0.0,0.3008495,0.2150548,0.112528056,0.37156764
SKU_1098,JioMart,Chennai,standard,balanced,suburban,311.24,0.089,527.631,-0.27780387,1.0,1.0,0.585,6.0,1.0,1.0,1.0,0.0,0.15326284,0.15142596,0.35433343,0.3409778
SKU_1098,JioMart,Chennai,premium,margin_first,urban,311.24,0.089,527.631,-0.27780387,-0.573,0.0,0.585,2.574696,2.0,2.0,0.0,0.0,0.2856455,0.13522695,0.20778537,0.37134215
SKU_1098,JioMart,Chennai,standard,margin_first,rural,311.24,0.089,527.631,-0.27780387,-0.573,0.0,0.585,6.0,1.0,2.0,2.0,0.0,0.3036738,0.1437617,0.15778542,0.3947791
SKU_1102,Blinkit,Mumbai,discount,volume_first,urban,549.98,0.9606041,999.401,-0.32558325,-0.344,0.0,0.664,19.76,0.0,0.0,0.0,0.0,0.3025664,0.21277106,0.110230744,0.3744318
SKU_1102,Blinkit,Mumbai,standard,balanced,suburban,549.98,0.214,999.401,-0.32558325,1.0,1.0,0.664,19.76,1.0,1.0,1.0,0.0,0.17040284,0.14819558,0.34091058,0.340491
SKU_1102,Blinkit,Mumbai,premium,margin_first,urban,549.98,0.214,999.401,-0.32558325,-0.344,0.0,0.664,1.7912788,2.0,2.0,0.0,0.0,0.29880598,0.13238677,0.19924194,0.3695653
SKU_1102,Blinkit,Mumbai,standard,margin_first,rural,549.98,0.214,999.401,-0.32558325,-0.344,0.0,0.664,19.76,1.0,2.0,2.0,0.0,0.31684265,0.14037797,0.15090619,0.3918732
SKU_1081,JioMart,Hyderabad,discount,volume_first,urban,51.02,0.9728278,84.708,-0.22986525,-0.396,0.0,0.697,-1.39,0.0,0.0,0.0,0.0,0.30383566,0.2081279,0.11000731,0.3780291
SKU_1081,JioMart,Hyderabad,standard,balanced,suburban,51.02,0.174,84.708,-0.22986525,1.0,1.0,0.697,-1.39,1.0,1.0,1.0,0.0,0.16423783,0.14420944,0.34337276,0.34817997
SKU_1081,JioMart,Hyderabad,premium,margin_first,urban,51.02,0.174,84.708,-0.22986525,-0.396,0.0,0.697,-2.6417286,2.0,2.0,0.0,0.0,0.29311758,0.12793359,0.20080477,0.37814406
SKU_1081,JioMart,Hyderabad,standard,margin_first,rural,51.02,0.174,84.708,-0.22986525,-0.396,0.0,0.697,-1.39,1.0,2.0,2.0,0.0,0.31095812,0.13572024,0.15216193,0.4011597
SKU_1044,Reliance Retail,Kolkata,discount,volume_first,urban,30.51,0.89571476,48.607,-0.14247124,-0.73,1.0,0.664,-0.37,0.0,0.0,0.0,0.0,0.28446522,0.19903864,0.21436712,0.302129
SKU_1044,Reliance Retail,Kolkata,standard,balanced,suburban,30.51,0.167,48.607,-0.14247124,-1.0,1.0,0.664,-0.37,1.0,1.0,1.0,0.0,0.17856346,0.15297416,0.37628868,0.29217368
SKU_1044,Reliance Retail,Kolkata,premium,margin_first,urban,30.51,0.167,48.607,-0.14247124,-0.73,1.0,0.664,-1.9926418,2.0,2.0,0.0,0.0,0.25784814,0.10865025,0.3042755,0.3292261
SKU_1044,Reliance Retail,Kolkata,standard,margin_first,rural,30.51,0.167,48.607,-0.14247124,-0.73,1.0,0.664,-0.37,1.0,2.0,2.0,0.0,0.2943446,0.12402888,0.28945285,0.29217368
SKU_1035,BigBasket,Kolkata,discount,volume_first,urban,52.51,0.91433686,104.845,-0.31898072,-0.216,0.0,0.62,-2.69,0.0,0.0,0.0,0.0,0.29939368,0.2153334,0.11171108,0.37356183
SKU_1035,BigBasket,Kolkata,standard,balanced,suburban,52.51,0.142,104.845,-0.31898072,-1.0,1.0,0.62,-2.69,1.0,1.0,1.0,0.0,0.1604735,0.1509415,0.3480406,0.34054437
SKU_1035,BigBasket,Kolkata,premium,margin_first,urban,52.51,0.142,104.845,-0.31898072,-0.216,0.0,0.62,2.3787563,2.0,2.0,0.0,0.0,0.29092953,0.135013,0.20377293,0.37028453
SKU_1035,BigBasket,Kolkata,standard,margin_first,rural,52.51,0.142,104.845,-0.31898072,-0.216,0.0,0.62,-2.69,1.0,2.0,2.0,0.0,0.3089148,0.14335951,0.15455014,0.39317554
SKU_1066,Spencer's,Bengaluru,discount,volume_first,urban,30.48,0.98933065,55.341,-0.2482027,-0.046,0.0,0.632,-0.56,0.0,0.0,0.0,0.0,0.32464692,0.22139384,0.11656718,0.33739206
SKU_1066,Spencer's,Bengaluru,standard,balanced,suburban,30.48,0.214,55.341,-0.2482027,-1.0,1.0,0.632,-0.56,1.0,1.0,1.0,0.0,0.18321563,0.15497498,0.36654407,0.29526535
SKU_1066,Spencer's,Bengaluru,premium,margin_first,urban,30.48,0.214,55.341,-0.2482027,-0.046,0.0,0.632,2.4528606,2.0,2.0,0.0,0.0,0.30178455,0.12925754,0.20122804,0.36772987
SKU_1066,Spencer's,Bengaluru,standard,margin_first,rural,30.48,0.214,55.341,-0.2482027,-0.046,0.0,0.632,-0.56,1.0,2.0,2.0,0.0,0.34457627,0.14758569,0.16411519,0.34372285
SKU_1025,Reliance Retail,Bengaluru,discount,volume_first,urban,17.05,0.8611894,31.174,-0.26742363,-0.095,0.0,0.652,-0.56,0.0,0.0,0.0,0.0,0.3090564,0.22618452,0.118609406,0.34614968
SKU_1025,Reliance Retail,Bengaluru,standard,balanced,suburban,17.05,0.127,31.174,-0.26742363,1.0,1.0,0.652,-0.56,1.0,1.0,1.0,0.0,0.16818099,0.15806693,0.37126046,0.3024916
SKU_1025,Reliance Retail,Bengaluru,premium,margin_first,urban,17.05,0.127,31.174,-0.26742363,-0.095,0.0,0.652,-1.6212403,2.0,2.0,0.0,0.0,0.28800803,0.13207325,0.20386857,0.37605014
SKU_1025,Reliance Retail,Bengaluru,standard,margin_first,rural,17.05,0.127,31.174,-0.26742363,-0.095,0.0,0.652,-0.56,1.0,2.0,2.0,0.0,0.3294593,0.15108177,0.16657867,0.35288027
SKU_1046,JioMart,Delhi,discount,volume_first,urban,45.96,0.8822142,83.928,-0.20597465,-0.417,0.092,0.468,-2.58,0.0,0.0,0.0,0.0,0.30043015,0.214613,0.124499924,0.3604569
SKU_1046,JioMart,Delhi,standard,balanced,suburban,45.96,0.182,83.928,-0.20597465,1.0,1.0,0.468,-2.58,1.0,1.0,1.0,0.0,0.17191891,0.14829716,0.35622343,0.32356048
SKU_1046,JioMart,Delhi,premium,margin_first,urban,45.96,0.182,83.928,-0.20597465,-0.417,0.092,0.468,2.4199932,2.0,2.0,0.0,0.0,0.30258632,0.12993921,0.21970935,0.34776515
SKU_1046,JioMart,Delhi,standard,margin_first,rural,45.96,0.182,83.928,-0.20597465,-0.417,0.092,0.468,-2.58,1.0,2.0,2.0,0.0,0.32152522,0.13807212,0.1708709,0.36953178
SKU_1020,JioMart,Pune,discount,volume_first,urban,27.92,0.950237,48.581,-0.21711619,-0.142,0.0,0.758,-1.63,0.0,0.0,0.0,0.0,0.29915613,0.20673741,0.10956769,0.38453877
SKU_1020,JioMart,Pune,standard,balanced,suburban,27.92,0.234,48.581,-0.21711619,1.0,1.0,0.758,-1.63,1.0,1.0,1.0,0.0,0.17187881,0.14070947,0.33661112,0.35080057
SKU_1020,JioMart,Pune,premium,margin_first,urban,27.92,0.234,48.581,-0.21711619,-0.142,0.0,0.758,1.5573069,2.0,2.0,0.0,0.0,0.2986505,0.12448634,0.19651753,0.38034564
SKU_1020,JioMart,Pune,standard,margin_first,rural,27.92,0.234,48.581,-0.21711619,-0.142,0.0,0.758,-1.63,1.0,2.0,2.0,0.0,0.31641662,0.13189179,0.14871997,0.40297163
SKU_1056,Reliance Retail,Bengaluru,discount,volume_first,urban,8.64,0.9686472,15.041,-0.059196647,-0.161,0.0,0.82,0.7,0.0,0.0,0.0,0.0,0.31377205,0.20761877,0.11384614,0.36476305
SKU_1056,Reliance Retail,Bengaluru,standard,balanced,suburban,8.64,0.167,15.041,-0.059196647,-1.0,1.0,0.82,0.7,1.0,1.0,1.0,0.0,0.1699103,0.14097385,0.3580538,0.33106205
SKU_1056,Reliance Retail,Bengaluru,premium,margin_first,urban,8.64,0.167,15.041,-0.059196647,-0.161,0.0,0.82,-1.6555783,2.0,2.0,0.0,0.0,0.28883138,0.11697524,0.19882187,0.3953715
SKU_1056,Reliance Retail,Bengaluru,standard,margin_first,rural,8.64,0.167,15.041,-0.059196647,-0.161,0.0,0.82,0.7,1.0,2.0,2.0,0.0,0.32481146,0.13154699,0.15970668,0.3839349
SKU_1099,Blinkit,Mumbai,discount,volume_first,urban,392.09,0.9251129,659.217,-0.30911314,-0.206,0.0,0.703,18.5,0.0,0.0,0.0,0.0,0.29739994,0.21226656,0.110346004,0.3799875
SKU_1099,Blinkit,Mumbai,standard,balanced,suburban,392.09,0.196,659.217,-0.30911314,-1.0,1.0,0.703,18.5,1.0,1.0,1.0,0.0,0.16677037,0.14704232,0.34024087,0.34594643
SKU_1099,Blinkit,Mumbai,premium,margin_first,urban,392.09,0.196,659.217,-0.30911314,-0.206,0.0,0.703,2.5753617,2.0,2.0,0.0,0.0,0.29459023,0.13116896,0.19881718,0.37542364
SKU_1099,Blinkit,Mumbai,standard,margin_first,rural,392.09,0.196,659.217,-0.30911314,-0.206,0.0,0.703,18.5,1.0,2.0,2.0,0.0,0.31233224,0.13906874,0.1505651,0.39803392
SKU_1080,Spencer's,Delhi,discount,volume_first,urban,39.45,0.9793285,59.826,-0.30388543,0.005,0.003,0.514,3.56,0.0,0.0,0.0,0.0,0.31092137,0.21560423,0.11253966,0.36093476
SKU_1080,Spencer's,Delhi,standard,balanced,suburban,39.45,0.25,59.826,-0.30388543,1.0,1.0,0.514,3.56,1.0,1.0,1.0,0.0,0.18027994,0.14977312,0.3472058,0.32274115
SKU_1080,Spencer's,Delhi,premium,margin_first,urban,39.45,0.25,59.826,-0.30388543,0.005,0.003,0.514,-2.7580068,2.0,2.0,0.0,0.0,0.31198514,0.13372613,0.20358843,0.3507003
SKU_1080,Spencer's,Delhi,standard,margin_first,rural,39.45,0.25,59.826,-0.30388543,0.005,0.003,0.514,3.56,1.0,2.0,2.0,0.0,0.33120978,0.1419664,0.15451321,0.3723106
SKU_1071,BigBasket,Kolkata,discount,volume_first,urban,79.71,0.8735845,139.555,-0.27252156,-0.355,0.0,0.428,1.63,0.0,0.0,0.0,0.0,0.3033925,0.22080627,0.11566541,0.36013582
SKU_1071,BigBasket,Kolkata,standard,balanced,suburban,79.71,0.272,139.555,-0.27252156,1.0,1.0,0.428,1.63,1.0,1.0,1.0,0.0,0.18650869,0.14979702,0.35118958,0.3125047
SKU_1071,BigBasket,Kolkata,premium,margin_first,urban,79.71,0.272,139.555,-0.27252156,-0.355,0.0,0.428,-2.6831386,2.0,2.0,0.0,0.0,0.3205452,0.13361077,0.20577921,0.34006482
SKU_1071,BigBasket,Kolkata,standard,margin_first,rural,79.71,0.272,139.555,-0.27252156,-0.355,0.0,0.428,1.63,1.0,2.0,2.0,0.0,0.3405686,0.14195698,0.15616682,0.36130756
SKU_1082,Blinkit,Mumbai,discount,volume_first,urban,69.22,0.86982,102.622,-0.21190943,-0.317,0.0,0.468,-2.32,0.0,0.0,0.0,0.0,0.3021369,0.21753687,0.11541864,0.36490756
SKU_1082,Blinkit,Mumbai,standard,balanced,suburban,69.22,0.168,102.622,-0.21190943,-1.0,1.0,0.468,-2.32,1.0,1.0,1.0,0.0,0.1696339,0.14897402,0.35706615,0.32432595
SKU_1082,Blinkit,Mumbai,premium,margin_first,urban,69.22,0.168,102.622,-0.21190943,-0.317,0.0,0.468,1.8755387,2.0,2.0,0.0,0.0,0.30459934,0.13241866,0.20953178,0.35345018
SKU_1082,Blinkit,Mumbai,standard,margin_first,rural,69.22,0.168,102.622,-0.21190943,-0.317,0.0,0.468,-2.32,1.0,2.0,2.0,0.0,0.32399577,0.14085087,0.15919603,0.37595734
SKU_1077,More Retail,Ahmedabad,discount,volume_first,urban,121.21,0.9679872,209.885,-0.18723392,0.009,0.005,0.698,-3.2,0.0,0.0,0.0,0.0,0.3036791,0.20665278,0.11077217,0.37889594
SKU_1077,More Retail,Ahmedabad,standard,balanced,suburban,121.21,0.221,209.885,-0.18723392,-1.0,1.0,0.698,-3.2,1.0,1.0,1.0,0.0,0.17179458,0.14102711,0.34112257,0.34605575
SKU_1077,More Retail,Ahmedabad,premium,margin_first,urban,121.21,0.221,209.885,-0.18723392,0.009,0.005,0.698,-2.555296,2.0,2.0,0.0,0.0,0.30018955,0.12450645,0.1999461,0.3753579
SKU_1077,More Retail,Ahmedabad,standard,margin_first,rural,121.21,0.221,209.885,-0.18723392,0.009,0.005,0.698,-3.2,1.0,2.0,2.0,0.0,0.318309,0.13202167,0.15165477,0.39801455
SKU_1035,Reliance Retail,Pune,discount,volume_first,urban,52.51,0.92627186,104.845,-0.31898072,-0.154,0.0,0.666,-0.52,0.0,0.0,0.0,0.0,0.31594607,0.22583045,0.11715675,0.34106675
SKU_1035,Reliance Retail,Pune,standard,balanced,suburban,52.51,0.142,104.845,-0.31898072,-1.0,1.0,0.666,-0.52,1.0,1.0,1.0,0.0,0.17034236,0.16022415,0.36944452,0.29998896
SKU_1035,Reliance Retail,Pune,premium,margin_first,urban,52.51,0.142,104.845,-0.31898072,-0.154,0.0,0.666,-2.0443556,2.0,2.0,0.0,0.0,0.2886107,0.1339369,0.20214878,0.37530363
SKU_1035,Reliance Retail,Pune,standard,margin_first,rural,52.51,0.142,104.845,-0.31898072,-0.154,0.0,0.666,-0.52,1.0,2.0,2.0,0.0,0.33105913,0.15363613,0.16562894,0.3496758
SKU_1078,JioMart,Pune,discount,volume_first,urban,171.38,0.9772724,251.914,-0.26423505,-0.436,0.146,0.834,4.34,0.0,0.0,0.0,0.0,0.29384106,0.20228848,0.12164733,0.38222313
SKU_1078,JioMart,Pune,standard,balanced,suburban,171.38,0.249,251.914,-0.26423505,-1.0,1.0,0.834,4.34,1.0,1.0,1.0,0.0,0.17168477,0.1407614,0.3309954,0.35655844
SKU_1078,JioMart,Pune,premium,margin_first,urban,171.38,0.249,251.914,-0.26423505,-0.436,0.146,0.834,1.8682253,2.0,2.0,0.0,0.0,0.29030845,0.12237299,0.20888804,0.37843055
SKU_1078,JioMart,Pune,standard,margin_first,rural,171.38,0.249,251.914,-0.26423505,-0.436,0.146,0.834,4.34,1.0,2.0,2.0,0.0,0.3068949,0.12936464,0.1636887,0.40005177
SKU_1014,Spencer's,Mumbai,discount,volume_first,urban,102.58,0.93881005,177.19,-0.25725058,-0.699,1.0,0.664,3.14,0.0,0.0,0.0,0.0,0.27105302,0.19002333,0.19971971,0.33920395
SKU_1014,Spencer's,Mumbai,standard,balanced,suburban,102.58,0.155,177.19,-0.25725058,1.0,1.0,0.664,3.14,1.0,1.0,1.0,0.0,0.16190615,0.14672665,0.34589645,0.34547076
SKU_1014,Spencer's,Mumbai,premium,margin_first,urban,102.58,0.155,177.19,-0.25725058,-0.699,1.0,0.664,2.671378,2.0,2.0,0.0,0.0,0.25477788,0.11405007,0.3031566,0.32801545
SKU_1014,Spencer's,Mumbai,standard,margin_first,rural,102.58,0.155,177.19,-0.25725058,-0.699,1.0,0.664,3.14,1.0,2.0,2.0,0.0,0.26833582,0.12011923,0.2660742,0.34547076
SKU_1003,More Retail,Ahmedabad,discount,volume_first,urban,22.17,0.9782522,46.41,-0.3426554,-0.387,0.0,0.695,0.09,0.0,0.0,0.0,0.0,0.3299202,0.23075056,0.11912398,0.32020527
SKU_1003,More Retail,Ahmedabad,standard,balanced,suburban,22.17,0.089,46.41,-0.3426554,-1.0,1.0,0.695,0.09,1.0,1.0,1.0,0.0,0.16661574,0.16846208,0.38520446,0.2797177
SKU_1003,More Retail,Ahmedabad,premium,margin_first,urban,22.17,0.089,46.41,-0.3426554,-0.387,0.0,0.695,-2.235879,2.0,2.0,0.0,0.0,0.279103,0.13589154,0.20302619,0.38197926
SKU_1003,More Retail,Ahmedabad,standard,margin_first,rural,22.17,0.089,46.41,-0.3426554,-0.387,0.0,0.695,0.09,1.0,2.0,2.0,0.0,0.3347327,0.1629769,0.17392327,0.3283671
SKU_1073,Star Bazaar,Bengaluru,discount,volume_first,urban,46.01,0.92606366,89.843,-0.3212109,-0.029,0.0,0.428,-4.44,0.0,0.0,0.0,0.0,0.30857316,0.2206864,0.11443515,0.3563053
SKU_1073,Star Bazaar,Bengaluru,standard,balanced,suburban,46.01,0.122,89.843,-0.3212109,-1.0,1.0,0.428,-4.44,1.0,1.0,1.0,0.0,0.16232064,0.15645397,0.36046606,0.32075933
SKU_1073,Star Bazaar,Bengaluru,premium,margin_first,urban,46.01,0.122,89.843,-0.3212109,-0.029,0.0,0.428,1.8470838,2.0,2.0,0.0,0.0,0.29802427,0.14040536,0.21170792,0.34986246
SKU_1073,Star Bazaar,Bengaluru,standard,margin_first,rural,46.01,0.122,89.843,-0.3212109,-0.029,0.0,0.428,-4.44,1.0,2.0,2.0,0.0,0.31721178,0.14944498,0.16095583,0.3723874
SKU_1060,Spencer's,Chennai,discount,volume_first,urban,39.54,0.8970267,64.74,-0.17923346,-0.197,0.0,0.682,1.74,0.0,0.0,0.0,0.0,0.29687658,0.20922288,0.11178267,0.38211787
SKU_1060,Spencer's,Chennai,standard,balanced,suburban,39.54,0.047,64.74,-0.17923346,1.0,1.0,0.682,1.74,1.0,1.0,1.0,0.0,0.14489062,0.14569181,0.35345808,0.35595948
SKU_1060,Spencer's,Chennai,premium,margin_first,urban,39.54,0.047,64.74,-0.17923346,-0.197,0.0,0.682,2.879338,2.0,2.0,0.0,0.0,0.27617368,0.12902711,0.20722649,0.38757274
SKU_1060,Spencer's,Chennai,standard,margin_first,rural,39.54,0.047,64.74,-0.17923346,-0.197,0.0,0.682,1.74,1.0,2.0,2.0,0.0,0.29355434,0.13714726,0.1573343,0.41196412
SKU_1046,JioMart,Kolkata,discount,volume_first,urban,45.96,0.98233914,83.928,-0.20597465,-0.561,0.243,0.828,-2.19,0.0,0.0,0.0,0.0,0.29231066,0.198266,0.13092114,0.3785022
SKU_1046,JioMart,Kolkata,standard,balanced,suburban,45.96,0.182,83.928,-0.20597465,1.0,1.0,0.828,-2.19,1.0,1.0,1.0,0.0,0.162312,0.14001025,0.3363175,0.36136022
SKU_1046,JioMart,Kolkata,premium,margin_first,urban,45.96,0.182,83.928,-0.20597465,-0.561,0.243,0.828,-2.5767848,2.0,2.0,0.0,0.0,0.27866268,0.11966572,0.22281623,0.37885538
SKU_1046,JioMart,Kolkata,standard,margin_first,rural,45.96,0.182,83.928,-0.20597465,-0.561,0.243,0.828,-2.19,1.0,2.0,2.0,0.0,0.2946461,0.12652946,0.17823881,0.40058562
SKU_1025,JioMart,Bengaluru,discount,volume_first,urban,17.05,0.9322982,31.174,-0.26742363,-0.271,0.0,0.652,-0.56,0.0,0.0,0.0,0.0,0.31711975,0.22354493,0.11722523,0.3421101
SKU_1025,JioMart,Bengaluru,standard,balanced,suburban,17.05,0.127,31.174,-0.26742363,1.0,1.0,0.652,-0.56,1.0,1.0,1.0,0.0,0.16818099,0.15806693,0.37126046,0.3024916
SKU_1025,JioMart,Bengaluru,premium,margin_first,urban,17.05,0.127,31.174,-0.26742363,-0.271,0.0,0.652,-2.7637708,2.0,2.0,0.0,0.0,0.28800803,0.13207325,0.20386857,0.37605014
SKU_1025,JioMart,Bengaluru,standard,margin_first,rural,17.05,0.127,31.174,-0.26742363,-0.271,0.0,0.652,-0.56,1.0,2.0,2.0,0.0,0.3294593,0.15108177,0.16657867,0.35288027
SKU_1044,BigBasket,Pune,discount,volume_first,urban,30.51,0.92013407,48.607,-0.14247124,-0.199,0.0,0.69,0.17,0.0,0.0,0.0,0.0,0.3248496,0.22440471,0.12084335,0.32990235
SKU_1044,BigBasket,Pune,standard,balanced,suburban,30.51,0.167,48.607,-0.14247124,-1.0,1.0,0.69,0.17,1.0,1.0,1.0,0.0,0.18088818,0.15496573,0.3811876,0.28295848
SKU_1044,BigBasket,Pune,premium,margin_first,urban,30.51,0.167,48.607,-0.14247124,-0.199,0.0,0.69,2.8127623,2.0,2.0,0.0,0.0,0.2939532,0.12386395,0.20234756,0.37983528
SKU_1044,BigBasket,Pune,standard,margin_first,rural,30.51,0.167,48.607,-0.14247124,-0.199,0.0,0.69,0.17,1.0,2.0,2.0,0.0,0.34940284,0.14722894,0.17179804,0.3315702
SKU_1103,More Retail,Pune,discount,volume_first,urban,616.83,0.88179046,1258.816,-0.30941492,-0.115,0.0,0.71,50.15,0.0,0.0,0.0,0.0,0.2923892,0.21350807,0.11098443,0.38311827
SKU_1103,More Retail,Pune,standard,balanced,suburban,616.83,0.333,1258.816,-0.30941492,-1.0,1.0,0.71,50.15,1.0,1.0,1.0,0.0,0.18696842,0.14330156,0.33154953,0.3381805
SKU_1103,More Retail,Pune,premium,margin_first,urban,616.83,0.333,1258.816,-0.30941492,-0.115,0.0,0.71,-2.963457,2.0,2.0,0.0,0.0,0.31292608,0.12755735,0.19331767,0.3661989
