snapshot_timestamp,product_id,product_name,brand,category,retailer_company,store_location,warehouse_location,current_stock,reserved_stock,reorder_point,safety_stock,sales_velocity_per_day,lead_time_days,stock_age_days,inventory_holding_cost,stockout_risk_score,warehouse
2026-06-21 19:57:13,SKU_1077,Amul Cheese Cubes 200g Regular,Amul,Dairy,Star Bazaar,Hyderabad,Delhi,815,48,235,149,45.62,4,28,926.81,0.4,Delhi
2026-06-21 19:57:13,SKU_1077,Amul Cheese Cubes 200g Regular,Amul,Dairy,Star Bazaar,Pune,Pune,782,50,142,74,45.73,15,71,1749.51,0.22,Pune
2026-06-21 19:57:13,SKU_1077,Amul Cheese Cubes 200g Regular,Amul,Dairy,More Retail,Pune,Ahmedabad,949,165,678,349,87.44,5,67,4745.02,0.77,Ahmedabad
2026-06-21 19:57:13,SKU_1077,Amul Cheese Cubes 200g Regular,Amul,Dairy,More Retail,Bengaluru,Delhi,837,96,455,296,100.35,12,80,2430.49,0.16,Delhi
2026-06-21 19:57:13,SKU_1077,Amul Cheese Cubes 200g Regular,Amul,Dairy,More Retail,Mumbai,Delhi,648,104,275,172,41.53,9,9,579.69,0.38,Delhi
2026-06-21 19:57:13,SKU_1077,Amul Cheese Cubes 200g Regular,Amul,Dairy,More Retail,Ahmedabad,Chennai,2192,172,421,322,65.45,9,101,1762.39,0.36,Chennai
2026-06-21 19:57:13,SKU_1077,Amul Cheese Cubes 200g Regular,Amul,Dairy,More Retail,Kolkata,Chennai,4772,171,1334,838,177.73,5,91,3167.76,0.26,Chennai
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,Star Bazaar,Mumbai,Hyderabad,1804,27,430,249,80.94,14,25,4060.77,0.3,Hyderabad
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,Star Bazaar,Bengaluru,Bengaluru,1369,67,146,95,44.33,7,46,4211.77,0.48,Bengaluru
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,Star Bazaar,Ahmedabad,Chennai,690,164,206,155,44.95,5,106,4148.28,0.22,Chennai
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,Star Bazaar,Hyderabad,Kolkata,4973,198,915,689,204.36,10,103,2768.58,0.27,Kolkata
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,JioMart,Pune,Pune,909,30,178,97,56.87,14,117,4968.41,0.45,Pune
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,JioMart,Chennai,Chennai,1141,37,487,377,93.31,9,36,1390.01,0.6,Chennai
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,JioMart,Kolkata,Kolkata,1749,41,338,142,73.38,7,71,2646.96,0.18,Kolkata
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,JioMart,Delhi,Pune,3362,175,580,307,185.52,4,42,3258.87,0.73,Pune
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,JioMart,Hyderabad,Kolkata,2461,140,996,420,146.94,13,92,1093.4,0.11,Kolkata
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,Blinkit,Delhi,Mumbai,446,102,236,186,35.96,7,11,2356.89,0.73,Mumbai
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,Blinkit,Mumbai,Pune,2634,187,652,301,115.95,15,12,4164.64,0.45,Pune
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,Reliance Retail,Hyderabad,Kolkata,1627,174,370,272,64.05,5,62,690.78,0.25,Kolkata
2026-06-21 19:57:13,SKU_1078,Amul Cheese Cubes 200g Value,Amul,Dairy,Reliance Retail,Mumbai,Chennai,759,92,460,255,62.7,12,86,2281.14,0.51,Chennai
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Star Bazaar,Bengaluru,Chennai,317,189,122,52,22.38,7,66,4543.61,0.2,Chennai
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Star Bazaar,Hyderabad,Hyderabad,1317,78,444,276,58.62,10,50,1219.38,0.23,Hyderabad
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Reliance Retail,Chennai,Ahmedabad,2440,164,502,395,95.49,12,66,3965.07,0.23,Ahmedabad
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Reliance Retail,Mumbai,Bengaluru,703,61,134,94,38.1,13,96,1843.74,0.67,Bengaluru
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Reliance Retail,Delhi,Ahmedabad,1415,23,266,175,58.94,5,73,4505.93,0.81,Ahmedabad
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Reliance Retail,Ahmedabad,Delhi,513,95,182,87,59.45,13,50,3739.86,0.46,Delhi
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Spencer's,Delhi,Mumbai,4629,167,1368,605,177.98,2,110,640.4,0.1,Mumbai
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Spencer's,Bengaluru,Ahmedabad,266,107,51,35,17.3,4,13,740.92,0.24,Ahmedabad
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Spencer's,Pune,Mumbai,1051,81,399,226,54.11,2,39,3967.0,0.86,Mumbai
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Spencer's,Hyderabad,Bengaluru,1160,40,588,451,76.92,13,88,4067.43,0.84,Bengaluru
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Spencer's,Ahmedabad,Bengaluru,2619,126,734,548,206.07,11,89,3008.5,0.29,Bengaluru
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Blinkit,Mumbai,Ahmedabad,746,120,89,65,28.36,8,23,4878.08,0.57,Ahmedabad
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Blinkit,Chennai,Hyderabad,233,191,164,84,24.03,9,26,4108.73,0.07,Hyderabad
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Blinkit,Pune,Ahmedabad,2231,10,295,235,70.75,2,112,3034.45,0.82,Ahmedabad
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Blinkit,Ahmedabad,Kolkata,3496,83,901,491,129.58,11,48,2553.16,0.48,Kolkata
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,Blinkit,Hyderabad,Delhi,1253,92,236,163,48.6,7,53,1282.83,0.41,Delhi
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,More Retail,Chennai,Mumbai,2918,164,1198,600,153.52,4,43,4661.24,0.63,Mumbai
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,More Retail,Pune,Kolkata,2423,97,687,413,107.41,15,81,1152.73,0.36,Kolkata
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,More Retail,Delhi,Delhi,4067,62,1049,765,144.7,8,11,4205.5,0.84,Delhi
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,More Retail,Mumbai,Kolkata,4947,75,1220,944,218.05,12,22,3828.7,0.67,Kolkata
2026-06-21 19:57:13,SKU_1079,Amul Cheese Cubes 200g Family,Amul,Dairy,More Retail,Bengaluru,Chennai,3742,150,816,632,176.48,10,85,4187.12,0.25,Chennai
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,More Retail,Bengaluru,Ahmedabad,6769,46,1386,1062,198.1,13,40,1588.25,0.42,Ahmedabad
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,More Retail,Chennai,Bengaluru,4168,16,641,260,184.17,6,16,1431.89,0.79,Bengaluru
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,More Retail,Kolkata,Mumbai,1515,118,813,632,154.5,12,52,547.56,0.59,Mumbai
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Spencer's,Pune,Kolkata,2460,183,554,330,102.85,2,64,1938.34,0.08,Kolkata
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Spencer's,Delhi,Mumbai,4957,118,780,526,158.63,11,113,2079.75,0.92,Mumbai
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Spencer's,Mumbai,Ahmedabad,1009,32,368,217,115.51,10,12,873.34,0.7,Ahmedabad
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Spencer's,Ahmedabad,Chennai,5320,71,852,546,161.7,9,5,1952.93,0.55,Chennai
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Reliance Retail,Bengaluru,Kolkata,3727,139,989,571,155.18,10,24,2584.31,0.68,Kolkata
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Reliance Retail,Hyderabad,Kolkata,3118,74,592,375,94.58,13,67,2709.95,0.86,Kolkata
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Reliance Retail,Ahmedabad,Chennai,931,119,334,148,75.14,4,108,845.69,0.48,Chennai
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Reliance Retail,Kolkata,Delhi,1219,106,444,185,66.05,4,29,2030.32,0.66,Delhi
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Reliance Retail,Pune,Mumbai,2669,35,983,457,188.34,4,95,4904.59,0.59,Mumbai
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,DMart,Ahmedabad,Chennai,2422,172,279,172,90.17,8,61,650.92,0.44,Chennai
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,DMart,Bengaluru,Chennai,1558,131,546,306,158.92,5,117,4675.4,0.17,Chennai
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Blinkit,Delhi,Chennai,3423,152,690,348,131.94,3,102,3453.18,0.57,Chennai
2026-06-21 19:57:13,SKU_1080,Dove Soap 100g Mini,Dove,Personal Care,Blinkit,Kolkata,Hyderabad,351,44,155,108,38.75,8,2,2173.36,0.51,Hyderabad
2026-06-21 19:57:13,SKU_1081,Dove Soap 100g Regular,Dove,Personal Care,DMart,Kolkata,Bengaluru,6364,179,1427,841,203.75,9,28,945.71,0.4,Bengaluru
2026-06-21 19:57:13,SKU_1081,Dove Soap 100g Regular,Dove,Personal Care,DMart,Delhi,Delhi,3276,180,1016,457,144.85,10,19,4375.33,0.11,Delhi
2026-06-21 19:57:13,SKU_1081,Dove Soap 100g Regular,Dove,Personal Care,DMart,Mumbai,Bengaluru,4167,170,701,491,120.24,15,81,2127.75,0.25,Bengaluru
2026-06-21 19:57:13,SKU_1081,Dove Soap 100g Regular,Dove,Personal Care,DMart,Pune,Chennai,661,111,355,145,68.81,12,93,4688.51,0.4,Chennai
2026-06-21 19:57:13,SKU_1081,Dove Soap 100g Regular,Dove,Personal Care,JioMart,Delhi,Delhi,4560,71,1054,674,209.62,6,64,3978.95,0.44,Delhi
2026-06-21 19:57:13,SKU_1081,Dove Soap 100g Regular,Dove,Personal Care,JioMart,Bengaluru,Delhi,208,174,73,30,21.34,6,51,1763.75,0.64,Delhi
2026-06-21 19:57:13,SKU_1081,Dove Soap 100g Regular,Dove,Personal Care,JioMart,Hyderabad,Chennai,3741,88,1560,1157,217.27,9,66,2695.04,0.73,Chennai
2026-06-21 19:57:13,SKU_1081,Dove Soap 100g Regular,Dove,Personal Care,Spencer's,Ahmedabad,Mumbai,5381,74,887,578,156.74,6,112,1800.26,0.51,Mumbai
2026-06-21 19:57:13,SKU_1081,Dove Soap 100g Regular,Dove,Personal Care,Spencer's,Delhi,Bengaluru,2569,99,596,470,79.18,5,106,2007.49,0.66,Bengaluru
2026-06-21 19:57:13,SKU_1081,Dove Soap 100g Regular,Dove,Personal Care,Spencer's,Kolkata,Bengaluru,1740,166,457,345,72.1,4,103,3964.59,0.32,Bengaluru
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,Spencer's,Hyderabad,Chennai,1585,56,404,304,65.64,14,64,2187.49,0.4,Chennai
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,Spencer's,Chennai,Chennai,5374,47,857,430,161.99,3,33,1059.93,0.39,Chennai
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,DMart,Kolkata,Hyderabad,3761,140,640,401,108.23,5,35,729.47,0.43,Hyderabad
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,DMart,Ahmedabad,Pune,5205,90,1163,520,216.25,4,16,2126.01,0.77,Pune
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,DMart,Mumbai,Hyderabad,807,42,114,81,26.17,13,88,2404.69,0.09,Hyderabad
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,DMart,Delhi,Hyderabad,1445,82,534,305,150.36,5,29,3282.4,0.56,Hyderabad
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,DMart,Bengaluru,Delhi,1597,15,501,311,69.68,7,98,1489.43,0.78,Delhi
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,Blinkit,Bengaluru,Hyderabad,943,134,265,119,33.69,5,109,2328.81,0.27,Hyderabad
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,Blinkit,Hyderabad,Hyderabad,4490,37,1062,426,139.97,12,40,2458.37,0.82,Hyderabad
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,Blinkit,Pune,Mumbai,3792,114,787,539,189.17,9,20,3826.24,0.4,Mumbai
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,Blinkit,Kolkata,Hyderabad,2576,62,805,605,141.09,9,56,4053.14,0.52,Hyderabad
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,Blinkit,Mumbai,Ahmedabad,1740,165,492,237,81.03,4,91,848.11,0.8,Ahmedabad
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,JioMart,Delhi,Hyderabad,1503,69,337,185,79.41,9,4,3589.21,0.56,Hyderabad
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,JioMart,Pune,Kolkata,1435,109,967,607,147.32,7,49,592.22,0.44,Kolkata
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,JioMart,Bengaluru,Chennai,2067,68,551,279,106.29,6,62,1211.44,0.25,Chennai
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,JioMart,Mumbai,Bengaluru,2965,19,763,604,135.03,7,7,3923.2,0.13,Bengaluru
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,JioMart,Hyderabad,Kolkata,2127,74,1313,566,202.75,6,58,1170.63,0.18,Kolkata
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,More Retail,Hyderabad,Mumbai,1739,168,328,138,78.88,12,101,4029.18,0.91,Mumbai
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,More Retail,Pune,Pune,2652,52,1193,589,208.01,14,26,3211.85,0.12,Pune
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,More Retail,Mumbai,Mumbai,2647,128,1199,745,173.43,7,93,1305.16,0.53,Mumbai
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,More Retail,Chennai,Delhi,1558,79,246,148,53.3,2,65,2770.29,0.1,Delhi
2026-06-21 19:57:13,SKU_1082,Dove Soap 100g Value,Dove,Personal Care,More Retail,Bengaluru,Delhi,396,71,161,119,42.66,15,48,3082.39,0.3,Delhi
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,Star Bazaar,Delhi,Kolkata,1664,83,829,484,169.68,14,63,3548.86,0.41,Kolkata
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,Star Bazaar,Chennai,Chennai,2382,165,708,446,126.0,15,96,2323.39,0.28,Chennai
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,Star Bazaar,Hyderabad,Delhi,2589,19,1509,728,207.06,11,48,4288.76,0.15,Delhi
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,DMart,Pune,Pune,1062,173,244,170,79.48,9,111,3156.93,0.73,Pune
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,DMart,Bengaluru,Delhi,1285,14,217,164,43.67,9,33,2690.49,0.47,Delhi
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,DMart,Delhi,Pune,3512,23,586,291,110.37,4,115,3380.1,0.14,Pune
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,DMart,Chennai,Pune,1601,29,691,441,91.68,7,106,2806.53,0.48,Pune
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,DMart,Kolkata,Chennai,6494,94,1114,531,206.47,10,22,549.75,0.14,Chennai
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,Spencer's,Kolkata,Chennai,2600,166,756,441,144.29,11,42,1782.17,0.1,Chennai
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,Spencer's,Ahmedabad,Ahmedabad,1370,120,628,443,120.98,2,86,4006.89,0.71,Ahmedabad
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,Spencer's,Hyderabad,Pune,1286,94,1027,682,131.1,9,94,3751.45,0.29,Pune
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,Spencer's,Mumbai,Pune,1443,80,153,85,44.15,2,6,1863.1,0.91,Pune
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,Reliance Retail,Pune,Hyderabad,3048,63,378,151,100.61,3,21,4364.78,0.29,Hyderabad
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,Reliance Retail,Hyderabad,Delhi,1114,182,608,363,113.95,3,86,2568.23,0.86,Delhi
2026-06-21 19:57:13,SKU_1083,Dove Soap 100g Family,Dove,Personal Care,Reliance Retail,Mumbai,Hyderabad,4871,157,1025,639,141.44,15,95,1987.7,0.65,Hyderabad
2026-06-21 19:57:13,SKU_1084,Dove Shampoo 340ml Mini,Dove,Personal Care,JioMart,Kolkata,Pune,2363,23,318,248,70.8,6,103,4384.07,0.15,Pune
2026-06-21 19:57:13,SKU_1084,Dove Shampoo 340ml Mini,Dove,Personal Care,JioMart,Bengaluru,Bengaluru,636,128,313,238,45.33,3,90,2939.94,0.38,Bengaluru
2026-06-21 19:57:13,SKU_1084,Dove Shampoo 340ml Mini,Dove,Personal Care,JioMart,Pune,Mumbai,3230,72,778,361,167.22,9,119,3482.97,0.75,Mumbai
2026-06-21 19:57:13,SKU_1084,Dove Shampoo 340ml Mini,Dove,Personal Care,More Retail,Pune,Kolkata,2214,95,977,757,182.09,3,40,1560.57,0.84,Kolkata
2026-06-21 19:57:13,SKU_1084,Dove Shampoo 340ml Mini,Dove,Personal Care,More Retail,Bengaluru,Pune,3923,120,688,508,115.83,6,32,3247.58,0.2,Pune
2026-06-21 19:57:13,SKU_1084,Dove Shampoo 340ml Mini,Dove,Personal Care,Star Bazaar,Chennai,Kolkata,2035,48,647,398,189.91,9,115,915.42,0.92,Kolkata
2026-06-21 19:57:13,SKU_1084,Dove Shampoo 340ml Mini,Dove,Personal Care,Star Bazaar,Hyderabad,Kolkata,4605,130,1437,676,180.66,4,38,4926.65,0.38,Kolkata
2026-06-21 19:57:13,SKU_1084,Dove Shampoo 340ml Mini,Dove,Personal Care,Star Bazaar,Bengaluru,Mumbai,4716,20,744,346,155.56,6,43,949.87,0.95,Mumbai
2026-06-21 19:57:13,SKU_1084,Dove Shampoo 340ml Mini,Dove,Personal Care,DMart,Kolkata,Pune,494,135,104,46,15.04,11,38,3269.46,0.52,Pune
2026-06-21 19:57:13,SKU_1084,Dove Shampoo 340ml Mini,Dove,Personal Care,DMart,Hyderabad,Hyderabad,2908,50,616,404,185.52,13,66,932.54,0.6,Hyderabad
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,Reliance Retail,Chennai,Hyderabad,3334,180,701,371,100.68,5,60,1169.24,0.19,Hyderabad
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,Reliance Retail,Hyderabad,Mumbai,746,124,112,50,31.29,13,10,1771.14,0.35,Mumbai
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,Reliance Retail,Delhi,Pune,1165,41,435,335,80.59,12,86,2984.54,0.58,Pune
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,Reliance Retail,Ahmedabad,Kolkata,2830,103,1111,513,207.17,5,45,797.25,0.08,Kolkata
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,Reliance Retail,Bengaluru,Ahmedabad,2811,128,746,494,189.88,8,101,3691.14,0.34,Ahmedabad
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,Blinkit,Chennai,Delhi,1675,11,769,574,101.58,4,33,2371.1,0.49,Delhi
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,Blinkit,Ahmedabad,Bengaluru,2611,141,1614,1035,217.62,6,117,1410.15,0.21,Bengaluru
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,Blinkit,Pune,Chennai,188,167,109,59,22.88,2,14,2672.59,0.79,Chennai
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,BigBasket,Bengaluru,Hyderabad,4813,145,1038,577,154.47,10,76,3256.09,0.6,Hyderabad
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,BigBasket,Mumbai,Ahmedabad,3504,194,729,463,104.16,6,69,4985.56,0.46,Ahmedabad
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,BigBasket,Delhi,Mumbai,622,131,436,319,73.32,8,119,2585.94,0.85,Mumbai
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,DMart,Chennai,Kolkata,919,68,452,301,60.69,11,33,2276.66,0.05,Kolkata
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,DMart,Pune,Bengaluru,867,111,440,176,61.99,2,10,4110.76,0.3,Bengaluru
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,DMart,Hyderabad,Hyderabad,4140,163,925,615,181.96,9,75,1460.37,0.65,Hyderabad
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,More Retail,Mumbai,Bengaluru,2192,13,744,501,129.95,3,43,3410.79,0.9,Bengaluru
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,More Retail,Pune,Hyderabad,221,53,129,85,19.24,12,33,2370.09,0.87,Hyderabad
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,More Retail,Ahmedabad,Hyderabad,706,89,198,158,56.84,13,71,3375.6,0.12,Hyderabad
2026-06-21 19:57:13,SKU_1085,Dove Shampoo 340ml Regular,Dove,Personal Care,More Retail,Bengaluru,Bengaluru,528,26,360,256,46.89,14,98,4749.64,0.92,Bengaluru
2026-06-21 19:57:13,SKU_1086,Dove Shampoo 340ml Value,Dove,Personal Care,Star Bazaar,Mumbai,Delhi,3101,109,609,440,176.03,10,33,3763.92,0.87,Delhi
2026-06-21 19:57:13,SKU_1086,Dove Shampoo 340ml Value,Dove,Personal Care,Star Bazaar,Bengaluru,Mumbai,4858,51,971,445,142.17,4,67,4168.48,0.53,Mumbai
2026-06-21 19:57:13,SKU_1086,Dove Shampoo 340ml Value,Dove,Personal Care,Star Bazaar,Chennai,Kolkata,3729,97,696,516,113.13,14,97,2445.81,0.78,Kolkata
2026-06-21 19:57:13,SKU_1086,Dove Shampoo 340ml Value,Dove,Personal Care,Star Bazaar,Hyderabad,Ahmedabad,3283,160,667,466,174.05,3,96,1520.38,0.64,Ahmedabad
2026-06-21 19:57:13,SKU_1086,Dove Shampoo 340ml Value,Dove,Personal Care,Star Bazaar,Delhi,Pune,4315,92,1385,909,202.14,5,116,688.84,0.46,Pune
2026-06-21 19:57:13,SKU_1086,Dove Shampoo 340ml Value,Dove,Personal Care,BigBasket,Chennai,Pune,7223,11,1357,1069,217.47,15,60,883.51,0.81,Pune
2026-06-21 19:57:13,SKU_1086,Dove Shampoo 340ml Value,Dove,Personal Care,BigBasket,Kolkata,Delhi,3170,131,490,292,136.9,10,93,3927.13,0.16,Delhi
2026-06-21 19:57:13,SKU_1086,Dove Shampoo 340ml Value,Dove,Personal Care,Reliance Retail,Chennai,Mumbai,2384,24,352,273,78.97,12,18,3631.58,0.78,Mumbai
2026-06-21 19:57:13,SKU_1086,Dove Shampoo 340ml Value,Dove,Personal Care,Reliance Retail,Mumbai,Mumbai,3424,145,1593,869,219.85,9,40,3823.83,0.42,Mumbai
2026-06-21 19:57:13,SKU_1087,Dove Shampoo 340ml Family,Dove,Personal Care,JioMart,Delhi,Mumbai,4295,77,667,471,138.6,7,114,1056.77,0.57,Mumbai
2026-06-21 19:57:13,SKU_1087,Dove Shampoo 340ml Family,Dove,Personal Care,JioMart,Hyderabad,Hyderabad,1360,150,436,306,134.36,15,11,4152.1,0.54,Hyderabad
2026-06-21 19:57:13,SKU_1087,Dove Shampoo 340ml Family,Dove,Personal Care,BigBasket,Hyderabad,Chennai,2502,78,273,190,78.94,4,9,924.42,0.9,Chennai
2026-06-21 19:57:13,SKU_1087,Dove Shampoo 340ml Family,Dove,Personal Care,BigBasket,Kolkata,Chennai,507,113,50,30,15.82,6,21,3158.84,0.56,Chennai
2026-06-21 19:57:13,SKU_1087,Dove Shampoo 340ml Family,Dove,Personal Care,BigBasket,Bengaluru,Mumbai,1815,171,683,495,177.79,9,28,3779.37,0.16,Mumbai
2026-06-21 19:57:13,SKU_1087,Dove Shampoo 340ml Family,Dove,Personal Care,BigBasket,Pune,Bengaluru,5020,114,1066,428,166.26,10,113,1729.91,0.77,Bengaluru
